,title,ad_url,address,unit_type,price,bedrooms,bathrooms,apartment_lat,apartment_lon,hydro_included,heat_included,water_included,laundry_included,backyard_included,parking_included,gym_included,sqft,furnished,air_conditioning,walk_score,transit_score,bike_score,img_1,"img_2""",img_3
12,"
                            Broadview Mansions - 0 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/broadview-mansions-0-bedroom-1-bathroom-for-rent/1505774801?null&siteLocale=en_CA,"569 Broadview Avenue, Toronto, ON, M4K 2N8",Apartment,1729,1,1,43.6723263,-79.3550919,0,1,1,1,0,0,1,425,0,0,81,95,89,https://i.ebayimg.com/00/s/NzY4WDExNTE=/z/KPMAAOSwDjhfBhke/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/A3EAAOSwo9JfBhkd/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/iekAAOSwwttfBhke/$_2.JPG
13,"
                            Garden View Apartments - 1 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/garden-view-apartments-1-bedroom-1-bathroom-for-rent/1508850890?null&siteLocale=en_CA,"321 Sherbourne Street, Toronto, ON, M5A 2S4",Apartment,1729,1,1,43.6618848,-79.3722284,0,1,1,1,1,0,0,603,0,0,93,89,99,https://i.ebayimg.com/00/s/Njk1WDEwNDM=/z/HnMAAOSw0Yxe9ze0/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/FboAAOSwb65e9ze1/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/GtQAAOSwxIVe9ze0/$_2.JPG
14,"
                            31 Spencer Avenue - 2 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/31-spencer-avenue-2-bedroom-1-bathroom-for-rent/1505787776?null&siteLocale=en_CA,"31 Spencer Avenue, Toronto, ON, M6K 2J9",Apartment,2509,2,1,43.63509,-79.4292,0,1,1,1,0,0,0,900,0,0,57,88,78,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/4lEAAOSw3dNe~H3w/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/82MAAOSwbS9e~H3w/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/c7UAAOSwaKZe~H3x/$_2.JPG
15,"
                            41 Dundonald Street - 0 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/41-dundonald-street-0-bedroom-1-bathroom-for-rent/1508852006?null&siteLocale=en_CA,"41 Dundonald Street, Toronto, ON, M4Y 1K6",Apartment,1830,1,1,43.666207,-79.3822783,0,1,1,0,0,0,0,399,0,0,98,90,75,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/HDcAAOSwxIVe9zkn/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/ONIAAOSw7qFe9zkk/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/YPsAAOSwuSZe9zkn/$_2.JPG
16,"
                            157 & 165 Jameson Avenue - 0 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/157-165-jameson-avenue-0-bedroom-1-bathroom-for-rent/1505787809?null&siteLocale=en_CA,"157 Jameson Avenue, Toronto, ON, M6K 2Y4",Apartment,1539,1,1,43.63767,-79.43575,0,1,1,1,0,0,0,372,0,0,87,84,84,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/y-UAAOSwUg5e~H3y/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/jL8AAOSwAX9e~H3z/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/2bwAAOSw8Xpe~H3w/$_2.JPG
17,"
                            Gowan Court - 1 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/gowan-court-1-bedroom-1-bathroom-for-rent/1507228135?null&siteLocale=en_CA,"80 Gowan Avenue, Toronto, ON, M4K 2E1",Apartment,1789,1,1,43.6881682,-79.351572,0,1,1,0,0,0,0,410,0,0,77,69,63,https://i.ebayimg.com/00/s/NzY4WDgyOA==/z/7HsAAOSwDNle60iX/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/JQEAAOSwOWBe60iY/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/NpMAAOSwKx9e60iX/$_2.JPG
18,"
                            Upgraded Jr. 1 Bed For Rent w/ In-Suite Laundry-Liberty Village
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upgraded-jr-1-bed-for-rent-w-in-suite-laundry-liberty-village/1505774761?null&siteLocale=en_CA,"200 Dufferin Street, Toronto, ON, M6K 1Z4",Apartment,1799,1,1,43.6363313,-79.4263436,0,1,1,1,1,0,1,625,0,0,79,90,78,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/Z88AAOSwCdVe4WBi/$_27.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/rX4AAOSw0Kle4WBi/$_2.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/1O0AAOSwDAxe4WBi/$_2.JPG
19,"
                            630 Vesta - 2 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/630-vesta-2-bedroom-1-bathroom-for-rent/1511402447?null&siteLocale=en_CA,"630 Vesta Drive, Toronto, ON, M5N 1J1",Apartment,2229,2,1,43.70322,-79.42413,0,1,1,1,0,0,0,842,0,0,81,74,72,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/bcYAAOSwwX9fCMaH/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/WWsAAOSw-qBfCMaD/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/bR0AAOSwGgZfCMaE/$_2.JPG
20,"
                            Manhattan Towers - 1 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/manhattan-towers-1-bedroom-1-bathroom-for-rent/1505746767?null&siteLocale=en_CA,"75 Broadway Avenue, Toronto, ON, M4P 1V1",Apartment,1849,1,1,43.7102168,-79.3947347,0,1,1,1,1,0,1,565,0,0,92,88,57,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/EO0AAOSwjVFfBuuo/$_27.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/mFQAAOSwH6xfBuup/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/b50AAOSwFB9fBuuq/$_2.JPG
21,"
                            Upgraded Bachelor For Rent w/ In-Suite Laundry - Liberty Village
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upgraded-bachelor-for-rent-w-in-suite-laundry-liberty-village/1510265487?null&siteLocale=en_CA,"200 Dufferin Street, Toronto, ON, M6K 1Z4",Apartment,1719,1,1,43.6363313,-79.4263436,0,1,1,1,1,0,1,370,0,0,79,90,78,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/slYAAOSwqhtfANoj/$_27.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/pKwAAOSwq1tfANoj/$_2.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/6jgAAOSwpABfANoj/$_2.JPG
22,"
                            157 & 165 Jameson Avenue - 1 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/157-165-jameson-avenue-1-bedroom-1-bathroom-for-rent/1505787807?null&siteLocale=en_CA,"157 Jameson Avenue, Toronto, ON, M6K 2Y4",Apartment,1749,1,1,43.63767,-79.43575,0,1,1,1,0,0,0,741,0,0,87,84,84,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/XagAAOSwV3Je~H30/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/R~AAAOSwavZe~H31/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/tK0AAOSwd4pe~H3w/$_2.JPG
23,"
                            Renovated Bachelor | Wellesley Village | with In-Suite Laundry
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-bachelor-wellesley-village-with-in-suite-laundry/1505787735?null&siteLocale=en_CA,"85 Wellesley St E, Toronto, ON, M4Y 1H8",Apartment,1569,1,1,43.66567,-79.3799,0,1,1,1,0,0,0,422,0,0,96,91,98,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/bdIAAOSwIOlfBcuH/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/MAoAAOSwEZdfBcuH/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/iwgAAOSw0aVfBcuH/$_2.JPG
24,"
                            1 Bedroom Apartment - Renovated w/ In-Suite Laundry! Call now!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-renovated-w-in-suite-laundry-call-now/1508851030?null&siteLocale=en_CA,"161 Wilson Avenue, Toronto, ON, M5M 3A4",Apartment,1969,1,1,43.7399122,-79.4202666,0,1,1,1,1,0,0,629,0,0,63,63,54,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/WYMAAOSwo8te9zfv/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/6BcAAOSwulde9zfv/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/e14AAOSwXspe9zfz/$_2.JPG
25,"
                            Large 2 Bedroom+Den - 860 Sq Ft. -  Yonge/Wellesley - Call Now
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/large-2-bedroom-den-860-sq-ft-yonge-wellesley-call-now/1508850797?null&siteLocale=en_CA,"42 Maitland Street, Toronto, ON, M4Y 1C5",Apartment,2049,2,1,43.6646283,-79.3823704,0,1,1,1,0,0,0,686,0,0,98,92,75,https://i.ebayimg.com/00/s/NzY4WDExNjA=/z/ZgUAAOSw~7le9zed/$_27.JPG,https://i.ebayimg.com/00/s/NjY2WDEwMDA=/z/~D4AAOSwJmJe9zeZ/$_2.JPG,https://i.ebayimg.com/00/s/NjY2WDEwMDA=/z/Q3oAAOSwFwRe9zeb/$_2.JPG
0,"
                            2 Bedroom - Eglinton/Dufferin - Quiet Community-Family Friendly
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-eglinton-dufferin-quiet-community-family-friendly/1511215931?null&siteLocale=en_CA,"620 Northcliffe Boulevard, Toronto, ON, M6E 3M1",Apartment,2249,2,1,43.6933028,-79.4468724,0,1,1,1,1,0,0,747,0,0,70,80,68,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/87cAAOSwOMBfB3HY/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/YCEAAOSwpbxfB3HY/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/jh0AAOSwqhtfB3HW/$_2.JPG
1,"
                            85 Wellesley - 2 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/85-wellesley-2-bedroom-1-bathroom-for-rent/1505787752?null&siteLocale=en_CA,"85 Wellesley St E, Toronto, ON, M4Y 1H8",Apartment,2559,2,1,43.66567,-79.3799,0,1,1,1,0,0,0,935,0,0,96,91,98,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/Cx0AAOSwEDde7J~g/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDc2OA==/z/LUcAAOSwbrNe7J~h/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/qr4AAOSw9~Ne7J~g/$_2.JPG
2,"
                            Bachelor - Upper Beaches! Spacious Upgraded Suites! Call now!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-upper-beaches-spacious-upgraded-suites-call-now/1511014862?null&siteLocale=en_CA,"600 Kingston Road, Toronto, ON, M4E 1R1",Apartment,1669,1,1,43.6787296,-79.2997244,0,1,1,1,1,0,0,636,0,0,70,83,64,https://i.ebayimg.com/00/s/NDY1WDcwMA==/z/NoIAAOSwkVRfBhks/$_27.JPG,https://i.ebayimg.com/00/s/NDY1WDcwMA==/z/bQ0AAOSwC5NfBhks/$_2.JPG,https://i.ebayimg.com/00/s/NDY1WDcwMA==/z/2FAAAOSww0hfBhks/$_2.JPG
3,"
                            Upgraded Jr. 1 Bed For Rent w/ In-Suite Laundry-Liberty Village
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/upgraded-jr-1-bed-for-rent-w-in-suite-laundry-liberty-village/1511215957?null&siteLocale=en_CA,"200 Dufferin Street, Toronto, ON, M6K 1Z4",Apartment,1689,1,1,43.6363313,-79.4263436,0,1,1,1,1,0,1,470,0,0,79,90,78,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/MA0AAOSwk25fB3He/$_27.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/zb4AAOSwZm1fB3Hd/$_2.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/jBcAAOSwcT1fB3He/$_2.JPG
4,"
                            31 Spencer Avenue - 0 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/31-spencer-avenue-0-bedroom-1-bathroom-for-rent/1505787754?null&siteLocale=en_CA,"31 Spencer Avenue, Toronto, ON, M6K 2J9",Apartment,1599,1,1,43.63509,-79.4292,0,1,1,1,0,0,0,399,0,0,57,88,78,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/OpMAAOSwByVe~H3w/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/nnEAAOSw8nte~H3x/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/soQAAOSwk8te~H3z/$_2.JPG
5,"
                            Bachelor - Eglinton/Dufferin - Quiet Community-Family Friendly
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-eglinton-dufferin-quiet-community-family-friendly/1505774565?null&siteLocale=en_CA,"620 Northcliffe Boulevard, Toronto, ON, M6E 3M1",Apartment,1579,1,1,43.6933028,-79.4468724,0,1,1,1,1,0,0,389,0,0,70,80,68,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/kS8AAOSw3W9e4WA7/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/P4sAAOSwf3pe4WA-/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/KmIAAOSwL0xe4WA7/$_2.JPG
6,"
                            165 Bathurst - 0 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/165-bathurst-0-bedroom-1-bathroom-for-rent/1508850927?null&siteLocale=en_CA,"165 Bathurst Street, Toronto, ON, M5V 3C2",Apartment,1859,1,1,43.6464884,-79.4037141,1,1,1,1,0,0,0,450,0,0,98,96,99,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/0BsAAOSwXbhe9ze9/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/VdAAAOSwJp1e9ze-/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/C-gAAOSwEQ5e9ze8/$_2.JPG
7,"
                            1 Bedroom - 1 bathroom - Pet Friendly - Davisville
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-1-bathroom-pet-friendly-davisville/1508852007?null&siteLocale=en_CA,"125 Lawton Blvd, Toronto, ON, M4V 2A1",Apartment,1985,1,1,43.6944803,-79.3967948,0,1,1,0,0,0,0,606,0,0,86,83,51,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/rwEAAOSwpLle9zki/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/nSsAAOSwx09e9zko/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/visAAOSwMMxe9zki/$_2.JPG
8,"
                            Manhattan Towers - 0 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/manhattan-towers-0-bedroom-1-bathroom-for-rent/1505746770?null&siteLocale=en_CA,"75 Broadway Avenue, Toronto, ON, M4P 1V1",Apartment,1529,1,1,43.7102168,-79.3947347,0,1,1,1,1,0,1,380,0,0,92,88,57,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/gBcAAOSwilRfBuup/$_27.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/UUIAAOSw4stfBuup/$_2.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/rvAAAOSwCqJfBuuo/$_2.JPG
9,"
                            1 Bedroom - Eglinton/Dufferin - Quiet Community-Family Friendly
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-eglinton-dufferin-quiet-community-family-friendly/1505746756?null&siteLocale=en_CA,"620 Northcliffe Boulevard, Toronto, ON, M6E 3M1",Apartment,1859,1,1,43.6933028,-79.4468724,0,1,1,1,1,0,0,564,0,0,70,80,68,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/EhsAAOSw3-te4UKI/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/DsYAAOSwHmhe4UKI/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/JW8AAOSwIFJe4UKH/$_2.JPG
10,"
                            Manhattan Towers - 2 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/manhattan-towers-2-bedroom-1-bathroom-for-rent/1508850805?null&siteLocale=en_CA,"75 Broadway Avenue, Toronto, ON, M4P 1V1",Apartment,2459,2,1,43.7102168,-79.3947347,0,1,1,1,1,0,1,740,0,0,92,88,57,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/pVwAAOSwraRfBuuo/$_27.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/pu4AAOSwgCZfBuup/$_2.JPG,https://i.ebayimg.com/00/s/MzQwWDUwOQ==/z/GJMAAOSwJRtfBuun/$_2.JPG
11,"
                            Bachelor Apartment for Rent - Eglinton/Dufferin/York - Call now!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/bachelor-apartment-for-rent-eglinton-dufferin-york-call-now/1505774714?null&siteLocale=en_CA,"65 Dynevor Road, Toronto, ON, M6E 3W8",Apartment,1539,1,1,43.6916686,-79.4495921,0,1,1,0,0,0,0,416,0,0,73,77,59,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/ZxoAAOSwo8te4WBY/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/2eAAAOSwghpe4WBX/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/2a0AAOSwu51e4WBY/$_2.JPG
12,"
                            1 Bedroom - Upper Beaches! Spacious Upgraded Suites! Call now!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-upper-beaches-spacious-upgraded-suites-call-now/1505747098?null&siteLocale=en_CA,"600 Kingston Road, Toronto, ON, M4E 1R1",Apartment,1879,1,1,43.6787296,-79.2997244,0,1,1,1,1,0,0,738,0,0,70,83,64,https://i.ebayimg.com/00/s/NDY1WDcwMA==/z/F70AAOSw6xZe4ULS/$_27.JPG,https://i.ebayimg.com/00/s/NDY1WDcwMA==/z/5Q0AAOSwVNpe4ULQ/$_2.JPG,https://i.ebayimg.com/00/s/NDY1WDcwMA==/z/CAoAAOSwprte4ULQ/$_2.JPG
13,"
                            Broadview Mansions - 1 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/broadview-mansions-1-bedroom-1-bathroom-for-rent/1508850964?null&siteLocale=en_CA,"569 Broadview Avenue, Toronto, ON, M4K 2N8",Apartment,2309,1,1,43.6723263,-79.3550919,0,1,1,1,0,0,1,645,0,0,81,95,89,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/i64AAOSwGD9e9zfX/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTE=/z/Kv4AAOSwMQ5e9zfX/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/lGIAAOSwLt5e9zfW/$_2.JPG
14,"
                            Broadview Mansions - 2 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/broadview-mansions-2-bedroom-1-bathroom-for-rent/1505774805?null&siteLocale=en_CA,"569 Broadview Avenue, Toronto, ON, M4K 2N8",Apartment,2769,2,1,43.6723263,-79.3550919,0,1,1,1,0,0,1,782,0,0,81,95,89,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/nXYAAOSwOINe6mmn/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTE=/z/KIEAAOSwiFhe6mmn/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/bnUAAOSwqShe6mmm/$_2.JPG
15,"
                            Garden View Apartments - 2 Bedroom, 1 Bathroom for Rent
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/garden-view-apartments-2-bedroom-1-bathroom-for-rent/1508850891?null&siteLocale=en_CA,"321 Sherbourne Street, Toronto, ON, M5A 2S4",Apartment,2269,2,1,43.6618848,-79.3722284,0,1,1,1,1,0,0,800,0,0,93,89,99,https://i.ebayimg.com/00/s/Njk1WDEwNDM=/z/BBIAAOSwVVBe9zex/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/YJUAAOSw5FVe9zex/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/byMAAOSw3hBe9zex/$_2.JPG
16,"
                            Renovated 1 Bedroom | Wellesley Village | In-Suite Laundry
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/renovated-1-bedroom-wellesley-village-in-suite-laundry/1505787741?null&siteLocale=en_CA,"85 Wellesley St E, Toronto, ON, M4Y 1H8",Apartment,1829,1,1,43.66567,-79.3799,0,1,1,1,0,0,0,551,0,0,96,91,98,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/gxkAAOSwHLhfBcuI/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/kAEAAOSw1ixfBcuH/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/GQwAAOSwmlFfBcuH/$_2.JPG
17,"
                            1 Bedroom - Yonge/Eglinton - Renovated - Quiet Neighbourhood
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-yonge-eglinton-renovated-quiet-neighbourhood/1505746766?null&siteLocale=en_CA,"107 Roselawn Avenue, Toronto, ON, M4R 1E7",Apartment,1899,1,1,43.7101147,-79.4024927,0,1,1,1,0,0,0,692,0,0,90,88,77,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/tmEAAOSwmI9e60cs/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/rLsAAOSw4yte60cs/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/rKsAAOSwouxe60ct/$_2.JPG
18,"
                            1 Bedroom Apartment For Rent - Eglinton/Dufferin/York - Call now
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-eglinton-dufferin-york-call-now/1511215925?null&siteLocale=en_CA,"65 Dynevor Road, Toronto, ON, M6E 3W8",Apartment,1659,1,1,43.6916686,-79.4495921,0,1,1,0,0,0,0,416,0,0,73,77,59,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/se0AAOSwxPVfB3HV/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/2D8AAOSwoH1fB3HV/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTQ=/z/JEgAAOSweblfB3HV/$_2.JPG
19,"
                            2 Bedroom Apartment - East York - Renovated - Amazing Views!
                        ",https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-east-york-renovated-amazing-views/1505774493?null&siteLocale=en_CA,"100 Gowan Avenue, Toronto, ON, M4K 2E2",Apartment,2314,2,1,43.6880023,-79.3507422,0,1,1,1,1,0,0,739,0,0,77,69,60,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/QRYAAOSw8Xpe4WAv/$_27.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTA=/z/t98AAOSw08Fe4WAw/$_2.JPG,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/2UUAAOSwu19e4WAw/$_2.JPG
